,symbol,avgvol,avgvwap,avgdelvol,avgpctdel
659,KESARENT,15493.902040816327,53.027510204081636,8060.742857142857,0.6560522448979591
660,KESORAMIND,513942.7265306123,120.48987755102048,227589.33469387755,0.4874400000000001
661,KEYCORPSER,417.032967032967,62.42549450549452,297.1373626373626,0.852487912087912
662,KHADIM,51084.53475935829,737.4508021390374,22114.336898395723,0.5985850267379679
663,KHAITANLTD,2109.0408163265306,36.11244897959184,1662.5714285714287,0.8339938775510197
664,KHANDSE,3900.8829268292684,17.515658536585367,3168.10243902439,0.840960975609756
665,KICL,2253.816326530612,2274.4242857142845,1711.726530612245,0.7968085714285718
666,KILITCH,35605.62745098039,86.57382352941174,13861.343137254902,0.6477955882352946
667,KINGFA,8619.621052631579,881.1511052631572,4943.873684210526,0.6911015789473683
668,KIOCL,65694.26122448979,264.0344897959185,27543.065306122448,0.5424902040816323
669,KIRIINDUS,439216.1755102041,497.3947755102041,135638.23265306122,0.35656244897959183
670,KIRLOSBROS,67157.63265306123,291.94624489795933,34002.25306122449,0.5494832653061228
671,KIRLOSENG,27726.902040816327,339.80665306122444,15234.077551020408,0.6104542857142861
672,KIRLOSIND,770.1755102040817,1339.5742857142845,548.065306122449,0.7128832653061227
673,KITEX,136836.0,230.1189795918367,56703.87755102041,0.5087395918367347
674,KKCL,3873.0245901639346,1646.2191393442627,1927.094262295082,0.754546721311475
675,KNRCON,220826.5306122449,268.43048979591833,130867.72653061224,0.6183314285714282
676,KOHINOOR,239002.23673469387,64.47697959183675,79280.2,0.45060326530612227
677,KOKUYOCMLN,140781.08163265305,111.86771428571427,59903.99183673469,0.5283253061224493
678,KOLTEPATIL,418767.33469387755,293.627469387755,103509.99591836735,0.32890897959183685
679,KOPRAN,290574.88163265307,65.46885714285717,124969.68163265307,0.46935836734693864
680,KOTAKBANK,1991423.7632653061,1125.7222040816328,1281199.2571428572,0.6315012244897964
681,KOTHARIPET,94522.31428571428,26.213551020408165,65496.12244897959,0.7332277551020405
682,KOTHARIPRO,16055.314285714287,171.0084081632653,6820.881632653061,0.4990330612244899
683,KPIT,2102623.555102041,207.64118367346938,554107.0204081633,0.28128775510204096
684,KPRMILL,32667.351020408165,704.0056326530611,23637.0,0.6969706122448982
685,KRBL,239052.99591836735,512.6019591836739,88298.71020408164,0.5274604081632659
686,KRIDHANINF,530810.2653061225,99.31926530612249,208420.10204081633,0.48778081632653053
687,KSBPUMPS,16582.88163265306,812.9975918367343,10125.510204081633,0.5656861224489798
688,KSCL,580580.3387755102,534.0844489795918,144534.37959183674,0.25508081632653073
689,KSL,92710.1836734694,340.1132653061221,42602.50612244898,0.4716338775510209
690,KTIL,18873.17551020408,157.6876326530613,10612.30612244898,0.6719122448979593
691,KTKBANK,2900502.493877551,136.12371428571433,738968.4,0.27685510204081637
692,KWALITY,3464132.563265306,77.71514285714287,1382885.718367347,0.49732081632653047
693,L&TFH,5493400.783673469,175.27579591836732,1939790.5265306123,0.3599306122448979
694,LAKPRE,9882.840163934427,37.026270491803274,5973.36475409836,0.6996598360655737
695,LAKSHMIEFL,289630.95495495497,23.886126126126147,122267.55855855856,0.5953743243243244
696,LAKSHVILAS,814619.3346938776,127.23869387755107,423920.2612244898,0.5048240816326531
697,LALPATHLAB,80473.71020408164,866.9542040816327,55298.836734693876,0.6108106122448982
698,LAMBODHARA,56740.04897959184,67.4225306122449,19916.804081632654,0.5120938775510205
699,LAOPALA,40014.31836734694,450.29457142857143,24387.697959183675,0.637963265306122
700,LASA,134346.48305084746,68.28584745762711,76543.32203389831,0.662041525423729
701,LAURUSLABS,86975.6693877551,511.51853061224534,58648.50612244898,0.6429114285714289
702,LAXMIMACH,6482.94693877551,6786.10383673469,3839.865306122449,0.621104081632653
703,LEEL,224988.46530612244,230.38934693877547,109877.2081632653,0.5423253061224489
704,LEMONTREE,3043490.7640449437,73.96820224719099,1014879.7752808989,0.45225393258426966
705,LGBBROSLTD,14539.41224489796,928.4747346938773,8530.93469387755,0.6575877551020407
706,LIBERTSHOE,192510.71028037384,219.03719626168214,42919.14953271028,0.3931612149532709
707,LICHSGFIN,1722940.4285714286,557.1812653061226,822462.3020408163,0.4565461224489796
708,LINCOLN,81484.30204081633,210.87514285714283,35173.46530612245,0.5419983673469386
709,LINCPEN,21358.561475409835,341.1527459016394,11867.315573770491,0.6806922131147539
710,LINDEINDIA,42147.89387755102,460.2978775510208,29504.726530612246,0.6863318367346943
711,LOKESHMACH,85428.38367346939,67.99146938775509,44702.6612244898,0.6004673469387753
712,LOTUSEYE,11690.140625,28.418984375000004,8330.9296875,0.7776023437499999
713,LOVABLE,100614.08163265306,197.60436734693883,33312.5306122449,0.4601151020408165
714,LT,2225495.167346939,1277.4899591836725,1259721.551020408,0.5622310204081634
715,LTI,145457.6979591837,1270.0113469387752,76910.94285714286,0.5753926530612243
716,LTTS,86591.44489795918,1126.8118775510204,42439.32653061225,0.5602591836734698
717,LUMAXIND,9807.836734693878,1972.2692244897967,5361.942857142857,0.6339069387755104
718,LUMAXTECH,36775.44489795918,616.0215510204088,19816.50612244898,0.6392171428571428
719,LUPIN,2184537.0408163266,871.1055510204081,781091.1673469387,0.3928057142857141
720,LUXIND,58256.23673469388,1611.6208163265303,19539.273469387754,0.3803885714285712
721,LYKALABS,148210.42448979593,51.66669387755102,62588.795918367345,0.5615763265306126
722,LYPSAGEMS,207390.48571428572,29.655551020408154,94358.11020408163,0.4377044897959182
723,M&M,2011480.7959183673,1010.0540816326532,1206907.5836734695,0.6062106122448981
724,M&MFIN,1642836.2857142857,459.66644897959173,766073.9142857143,0.45163591836734696
725,MAANALU,33452.91836734694,129.3998775510204,17615.967346938774,0.5845583673469384
726,MADHAV,32738.53469387755,60.038448979591834,15181.01224489796,0.5908497959183676
727,MADHUCON,241872.03265306124,24.77036734693877,127089.75918367346,0.5923804081632655
728,MADRASFERT,400426.4040816327,32.12477551020409,166662.88163265307,0.5147853061224488
729,MAGADSUGAR,10919.513812154697,127.18281767955806,8209.209944751381,0.7395149171270721
730,MAGMA,328802.8612244898,167.14591836734698,230826.66530612245,0.6348497959183669
731,MAHABANK,754975.8775510204,19.279755102040838,428331.7836734694,0.5944012244897958
732,MAHASTEEL,83343.9603960396,75.84589108910892,29122.27722772277,0.48929999999999985
733,MAHINDCIE,415301.68979591836,240.50787755102044,284225.7836734694,0.6455885714285713
734,MAHLIFE,86381.74693877551,485.4641224489799,43964.45714285714,0.6188967346938776
735,MAHLOG,174855.57671957673,508.4377248677246,96803.0,0.6225566137566141
736,MAHSCOOTER,6821.489795918367,2669.9487755102023,4457.191836734693,0.722917142857143
737,MAHSEAMLES,75446.52653061225,463.5000000000003,54945.75102040816,0.7280065306122447
738,MAITHANALL,93737.7306122449,718.1383265306124,43900.63265306123,0.509912244897959
739,MAJESCO,159053.24489795917,491.9131020408165,61632.767346938774,0.46232897959183666
740,MALUPAPER,106929.82795698925,35.72188172043011,40603.77419354839,0.6381747311827957
741,MANAKCOAT,76877.61224489796,14.633836734693885,41135.885714285716,0.677312653061225
742,MANAKSIA,70177.50204081633,63.45902040816325,53695.755102040814,0.7180783673469393
743,MANAKSTEEL,141033.8494623656,31.23537634408601,107919.56989247311,0.7758677419354835
744,MANALIPETC,917313.8979591837,38.75779591836736,394743.6693877551,0.4724885714285716
745,MANAPPURAM,5561370.881632653,107.80861224489796,1950481.4408163265,0.3452836734693878
746,MANGALAM,106841.64897959183,149.9336734693877,41988.526530612246,0.5089999999999999
747,MANGCHEFER,119503.40816326531,67.05718367346938,61511.74693877551,0.5912628571428572
748,MANGLMCEM,33599.857142857145,326.609142857143,21677.8693877551,0.672070612244898
749,MANGTIMBER,79641.10360360361,29.559594594594593,34261.86036036036,0.6009054054054055
750,MANINDS,502934.9918367347,117.17453061224477,218058.83265306122,0.5209032653061224
751,MANINFRA,561258.1673469387,57.152571428571434,272181.4693877551,0.5396877551020408
752,MANPASAND,494320.5387755102,405.4617551020409,222624.44897959183,0.5278897959183675
753,MANUGRAPH,30339.767346938774,46.226000000000006,19320.730612244897,0.7255367346938779
754,MARALOVER,40762.42857142857,37.09342857142856,21790.220408163266,0.6407530612244903
755,MARATHON,13118.408163265307,374.3234285714281,6649.028571428571,0.6396383673469387
756,MARICO,1287300.4775510204,321.21571428571434,772538.5306122449,0.5876261224489798
757,MARKSANS,3390585.2489795918,36.820163265306114,1188232.2897959184,0.35800081632653086
758,MARUTI,476927.04489795916,8766.558081632651,216073.60408163266,0.45875755102040816
759,MASFIN,167607.80975609756,604.0935609756096,71363.97073170732,0.6746868292682922
760,MASTEK,357258.2244897959,452.00632653061217,89523.49795918367,0.29849224489795906
761,MATRIMONY,35872.65022421525,827.2504035874443,10086.385650224216,0.6710147982062775
762,MAWANASUG,295825.9224489796,71.76016326530609,122022.90612244899,0.46771387755102023
763,MAXINDIA,336301.4367346939,107.66167346938778,249477.2530612245,0.7212514285714289
764,MAXVIL,211877.37142857144,78.31395918367343,119266.76326530612,0.6313657142857148
765,MAYURUNIQ,85131.15510204082,455.1793061224488,59857.502040816325,0.6789604081632651
766,MAZDA,15508.448979591836,378.59,7882.848979591837,0.6124799999999999
767,MBLINFRA,203724.82658959538,20.897630057803482,114979.15606936417,0.671062427745665
768,MCDHOLDING,142146.65714285715,40.145265306122475,56261.485714285714,0.5358628571428572
769,MCDOWELL-N,631438.6734693878,2726.4821224489797,181557.89387755102,0.28705387755102035
770,MCLEODRUSS,415787.64081632654,164.97983673469378,178429.6857142857,0.5740518367346937
771,MCX,480572.5836734694,879.4099999999992,159987.54693877551,0.35908938775510185
772,MEGH,2627309.134693878,97.08453061224489,910098.6693877551,0.3772367346938777
773,MENONBE,90601.49387755102,96.19208163265304,48494.70612244898,0.6014420408163261
774,MEP,981287.8163265307,86.96322448979598,373270.5959183673,0.4131424489795919
775,MERCATOR,2439806.375510204,33.87975510204081,1228742.0693877551,0.5185922448979591
776,MERCK,45304.95510204082,1617.1452244897955,17880.763265306123,0.574774285714286
777,MFSL,663897.2897959184,523.5211836734693,363860.6775510204,0.535968571428571
778,MGL,345981.15102040814,1003.5986530612253,146371.82857142857,0.4064461224489797
779,MHRIL,89684.22448979592,330.34571428571434,62647.25306122449,0.6701097959183673
780,MIDHANI,1477558.858695652,136.87891304347832,420066.7173913043,0.35927065217391313
781,MINDACORP,580125.4367346938,171.43632653061223,229266.4612244898,0.4833383673469386
782,MINDAIND,127207.63265306123,1028.782081632653,69260.47346938775,0.570075918367347
783,MINDTECK,36543.8870967742,69.00317204301075,18571.435483870966,0.6229784946236561
784,MINDTREE,1468571.9428571428,741.9642857142854,345525.51020408166,0.291172244897959
785,MIRCELECTR,1730405.8,39.908734693877555,651226.4979591836,0.4850481632653059
786,MIRZAINT,385050.28571428574,139.03534693877555,144383.9836734694,0.41884000000000005
787,MMFL,12272.155102040817,989.6074693877547,7863.289795918367,0.6725395918367343
788,MMTC,2359461.2775510205,55.80987755102037,613293.8653061225,0.31456571428571406
789,MOHITIND,257399.70204081634,34.50073469387755,83350.03673469387,0.4662400000000003
790,MOHOTAIND,33036.14166666667,228.13358333333358,16166.933333333332,0.6872166666666669
791,MOIL,532131.8040816326,231.69693877551023,240947.96734693876,0.5073861224489794
792,MOLDTECH,47343.68965517241,50.869605911330034,24326.18719211823,0.7486044334975374
793,MOLDTKPAC,42914.97959183674,318.03697959183665,30414.15918367347,0.7045673469387757
794,MONSANTO,10366.730612244897,2624.653224489796,7132.697959183673,0.7202240816326527
795,MONTECARLO,28297.15918367347,505.5253061224489,14634.408163265307,0.6095310204081635
796,MORARJEE,40284.09795918367,44.40579591836735,21094.102040816328,0.6460248979591837
797,MOREPENLAB,2627890.4857142856,28.635020408163246,964696.2408163266,0.41890612244897946
798,MOTHERSUMI,2974211.5142857144,336.61559183673484,1558571.2489795918,0.5347065306122448
799,MOTILALOFS,128122.94285714286,1154.4770612244888,78295.6612244898,0.5668885714285716
800,MOTOGENFIN,8423.263374485598,37.93798353909464,4779.008230452675,0.7495041152263376
801,MPHASIS,367516.13469387754,860.1563673469386,220569.52653061223,0.5921861224489795
802,MPSLTD,16802.902040816327,581.646163265306,12288.073469387755,0.7192665306122455
803,MRF,8124.844897959184,71119.80008163262,2923.8979591836733,0.35426285714285705
804,MRO-TEK,18117.9,42.248250000000006,10373.875,0.7497375
805,MRPL,1570685.775510204,113.76526530612244,507168.693877551,0.32057183673469386
806,MSPL,23704.36945812808,16.126995073891635,16019.87684729064,0.7108093596059116
807,MTEDUCARE,209130.921182266,62.8119704433498,116561.67980295567,0.6936758620689651
808,MTNL,2135344.6775510204,20.32604081632654,722653.9591836735,0.40799346938775516
809,MUKANDENGG,30989.514285714286,42.428040816326586,16789.326530612245,0.6252151020408162
810,MUKANDLTD,183885.6448979592,78.99791836734698,96915.77551020408,0.5883391836734696
811,MUKTAARTS,135408.58775510205,76.75526530612242,43359.74285714285,0.47470244897959135
812,MUNJALAU,132243.57551020407,75.42530612244897,63736.70612244898,0.5622399999999996
813,MUNJALSHOW,69652.74693877551,247.24718367346946,37227.820408163265,0.583301224489796
814,MURUDCERA,130343.706185567,40.509072164948414,67407.82989690722,0.6123520618556699
815,MUTHOOTCAP,30105.020408163266,785.3176326530615,12158.959183673469,0.6401477551020408
816,MUTHOOTFIN,714435.8816326531,434.44832653061206,272550.5142857143,0.37376938775510193
817,NACLIND,145142.69585253455,42.41866359447005,86134.04608294931,0.6938548387096775
818,NAGAFERT,690033.0,16.729469387755106,371915.23673469387,0.5903175510204081
819,NAGREEKCAP,40549.07346938775,35.64979591836736,19273.526530612246,0.6568636734693875
820,NAGREEKEXP,45035.315270935964,32.462857142857146,18459.384236453203,0.6916226600985219
821,NAHARCAP,20479.779591836734,137.87600000000006,10188.624489795919,0.7189122448979596
822,NAHARINDUS,31456.832653061225,87.37032653061233,20282.14693877551,0.685644081632653
823,NAHARPOLY,50492.71428571428,56.62848979591836,21274.097959183673,0.6528489795918365
824,NAHARSPING,39231.03265306122,103.17314285714288,22599.836734693876,0.6077963265306118
825,NATCOPHARM,294894.2979591837,849.7841632653061,163446.0081632653,0.5710922448979598
826,NATHBIOGEN,115062.4775510204,466.7768163265305,46156.3387755102,0.46147183673469405
827,NATIONALUM,8585668.857142856,74.96032653061222,3769707.6979591837,0.4428326530612246
828,NATNLSTEEL,102952.98353909465,32.35633744855966,59219.97530864197,0.6406934156378602
829,NAUKRI,103104.6530612245,1217.7646122448982,62165.62040816327,0.5786604081632654
830,NAVINFLUOR,61967.816326530614,726.550244897959,39593.58775510204,0.6613028571428567
831,NAVKARCORP,223165.14693877552,171.16420408163262,129809.02857142857,0.6225628571428569
832,NAVNETEDUL,88305.30204081633,147.51432653061218,60127.485714285714,0.6846232653061223
833,NBCC,2710266.0857142857,183.0972244897958,982152.493877551,0.3726073469387751
834,NBIFIN,487.34016393442624,2033.8411885245914,334.8893442622951,0.8372467213114764
835,NBVENTURES,506766.00408163265,139.01897959183674,254416.0081632653,0.6064714285714281
836,NCC,6708401.232653061,110.56053061224497,1706145.7224489795,0.2731861224489795
837,NCLIND,88480.04081632652,225.26163265306104,52255.14693877551,0.62384612244898
838,NDGL,1110.4734693877551,1240.8892653061237,583.5591836734694,0.6576767346938777
839,NDL,112708.51836734694,133.68816326530614,64515.91836734694,0.6273648979591836
840,NECCLTD,133415.60408163266,25.781020408163254,65652.04081632652,0.6254065306122445
841,NECLIFE,440559.85714285716,28.49195918367349,198734.28979591836,0.5369612244897962
842,NELCAST,195396.40408163265,85.67106122448979,80643.11020408163,0.5058036734693877
843,NELCO,454555.4366197183,148.91859154929566,125602.26760563381,0.4047253521126759
844,NESCO,38610.06530612245,697.4758775510201,25702.530612244896,0.6991016326530609
845,NESTLEIND,56909.32653061225,8327.55306122449,36107.71428571428,0.6254506122448982
846,NETWORK18,1323809.6857142858,50.609224489795885,657457.2775510204,0.4784567346938774
847,NEULANDLAB,24018.089795918368,857.0375102040816,13254.10612244898,0.6341599999999998
848,NEWGEN,204289.67407407408,243.8117777777777,91695.74074074074,0.6364948148148147
849,NEXTMEDIA,65930.26,16.33453333333334,50600.21333333333,0.7916333333333336
850,NFL,880539.0530612245,59.278489795918354,383101.2734693877,0.4686061224489797
851,NH,90096.71428571429,280.31432653061205,76086.3306122449,0.7600861224489791
852,NHPC,6667220.1673469385,27.584367346938777,2996371.967346939,0.458069795918367
853,NIACL,85898.5,594.2241489361705,49620.89361702128,0.6255515957446809
854,NIBL,13446.453061224489,25.78285714285716,9856.34693877551,0.7412085714285708
855,NIITLTD,1242199.5387755102,100.66885714285708,445051.2653061224,0.3980097959183674
856,NIITTECH,1165777.106122449,836.3854285714285,211165.7469387755,0.22141877551020406
857,NILAINFRA,1751891.2340425532,19.6471489361702,700867.970212766,0.46961787234042524
858,NILKAMAL,48912.232653061226,1695.9656326530621,16898.48979591837,0.42667306122448945
859,NIPPOBATRY,1979.812244897959,845.704367346939,1181.0897959183674,0.7014979591836736
860,NITCO,510155.36734693876,94.05828571428562,159072.68979591836,0.3954130612244899
861,NITINSPIN,124930.70612244897,104.00412244897959,72835.44081632653,0.6204228571428572
862,NKIND,4309.707692307692,46.871435897435916,1981.128205128205,0.6090328205128208
863,NLCINDIA,624246.6367346939,93.22832653061225,391698.9142857143,0.632518775510204
864,NMDC,3551534.2326530614,123.88963265306123,1494030.0897959184,0.4017338775510204
865,NOCIL,1171560.587755102,182.85804081632648,387013.8,0.3669297959183675
866,NRAIL,30280.530612244896,400.3555510204079,16408.583673469388,0.5959755102040815
867,NRBBEARING,206265.8775510204,156.00204081632663,114058.27346938776,0.5801020408163263
868,NSIL,734.8530612244898,1240.382489795919,570.9551020408163,0.788103673469388
869,NTPC,6303965.065306122,168.78395918367343,4320044.73877551,0.6710069387755103
870,NUCLEUS,88745.51020408163,407.1033469387753,25611.302040816325,0.46567224489795944
871,OBEROIRLTY,368993.97142857144,483.1048979591835,177387.52244897958,0.51848
872,OCCL,9035.542857142857,1187.5698367346938,5018.163265306122,0.6035787755102037
873,OCL,14079.069387755102,1314.7910612244896,9212.579591836735,0.6697669387755104
874,OFSS,30625.191836734695,3865.155959183674,17784.995918367345,0.5250955102040821
875,OIL,802134.9795918367,298.00061224489804,312999.5795918367,0.39093714285714276
876,OILCOUNTUB,88377.08571428571,38.36016326530611,40985.53469387755,0.5830453061224486
877,OMAXAUTO,262511.213740458,88.99969465648853,93231.6106870229,0.5927534351145043
878,OMAXE,408225.2653061224,217.38632653061225,98766.7306122449,0.2692400000000001
879,OMKARCHEM,172446.63673469386,50.40979591836731,86997.4693877551,0.661655102040817
880,OMMETALS,313698.99591836735,56.96812244897959,146221.693877551,0.547373469387755
881,ONELIFECAP,31048.508771929824,23.996315789473687,15072.71052631579,0.7306192982456137
882,ONGC,6964895.555102041,177.59902040816328,3578184.163265306,0.5212379591836735
883,ONMOBILE,439497.6448979592,50.210408163265264,208200.3836734694,0.5116657142857144
884,ONWARDTEC,128200.17959183673,106.4708163265306,55411.28163265306,0.5647444897959184
885,ORBTEXP,21783.367346938776,148.13028571428578,12821.881632653061,0.6695644897959182
886,ORICONENT,538520.224489796,55.29163265306125,248831.54285714286,0.5119012244897959
887,ORIENTABRA,142394.48979591837,41.065387755102044,79883.71836734694,0.6702697959183672
888,ORIENTALTL,33412.560693641615,13.359248554913295,20041.907514450868,0.794623699421965
889,ORIENTBANK,3764457.236734694,105.19261224489793,508613.22857142857,0.1473534693877551
890,ORIENTBELL,37333.897959183676,292.43489795918344,17725.714285714286,0.6289293877551021
891,ORIENTCEM,190170.18775510203,145.85530612244895,125975.79591836735,0.6558371428571429
892,ORIENTELEC,233897.4909090909,127.73509090909084,188593.81818181818,0.8060363636363638
893,ORIENTHOT,295066.9265306122,44.81261224489791,162636.6979591837,0.5890285714285716
894,ORIENTLTD,21405.909090909092,250.3941414141413,5242.893939393939,0.40297979797979816
895,ORIENTPPR,526522.6468085106,70.82093617021276,319125.2680851064,0.6600382978723401
896,ORIENTREF,74098.15510204082,166.68726530612247,50514.844897959185,0.7390142857142854
897,ORISSAMINE,8299.542857142857,1667.0410204081634,3362.7102040816326,0.5098297959183673
898,ORTINLABSS,64223.67567567567,18.13612612612612,28834.162162162163,0.6948400900900905
899,OSWALAGRO,14401.27397260274,11.177808219178084,11192.82191780822,0.7621
900,PAGEIND,17880.791836734694,23022.21840816328,8045.138775510204,0.4251910204081636
901,PAISALO,7065.1021897810215,295.4940875912408,1424.934306569343,0.6570255474452554
902,PALASHSECU,3373.0625,55.090703125000026,2691.8984375,0.8104289062499999
903,PALREDTEC,13292.889795918367,82.50510204081631,6678.355102040817,0.639164897959184
904,PANACEABIO,245424.55510204082,255.28204081632646,69280.6530612245,0.36112571428571416
905,PANAMAPET,82421.35102040817,195.49016326530608,42179.2,0.5729020408163263
906,PAPERPROD,36565.28979591837,297.61730612244907,24297.85714285714,0.7037669387755103
907,PARACABLES,208355.5026737968,14.422566844919782,145380.5080213904,0.766668983957219
908,PARAGMILK,612434.8163265307,282.4878367346939,220037.0244897959,0.4062889795918368
909,PARSVNATH,212514.84126984127,18.83671957671957,141236.4656084656,0.7080084656084656
910,PATELENG,445533.4204081633,67.01277551020405,164424.98775510205,0.426755918367347
911,PATINTLOG,104599.22040816327,69.30681632653065,36795.175510204084,0.4835995918367345
912,PATSPINLTD,49216.869387755105,21.799918367346926,31824.01632653061,0.7162351020408168
913,PCJEWELLER,16149560.86122449,308.46530612244896,2084713.3306122448,0.21844000000000005
914,PDMJEPAPER,96015.35102040817,28.083346938775517,57560.28571428572,0.6742787755102041
915,PDSMFL,18673.579591836733,282.74755102040837,13862.555102040817,0.8860448979591842
916,PEARLPOLY,23604.605714285713,29.104285714285698,12489.222857142857,0.7257440000000002
917,PEL,204692.1306122449,2637.440938775511,104916.57142857143,0.5118648979591834
918,PENIND,492550.9755102041,59.1689387755102,254712.57142857142,0.5572942857142859
919,PENINLAND,1072041.73877551,25.703510204081645,510623.3714285714,0.4999130612244898
920,PENPEBS,64804.01632653061,89.59436734693882,41346.208163265306,0.7367836734693876
921,PERSISTENT,177414.3224489796,736.8817142857146,105226.03673469387,0.5968191836734696
922,PETRONENGG,10486.929824561403,124.68116959064332,5215.263157894737,0.5922526315789468
923,PETRONET,3814744.7346938774,236.07955102040816,2284882.404081633,0.5855461224489794
924,PFC,6596848.624489796,104.57273469387755,2957728.8163265307,0.4375363265306122
925,PFIZER,26534.63673469388,2165.576612244898,13721.983673469387,0.5773457142857148
926,PFOCUS,135303.36326530614,96.74106122448981,71038.6693877551,0.6358791836734694
927,PFS,1681956.351020408,29.956326530612248,917921.8163265307,0.5738077551020412
928,PGEL,92695.95510204081,315.6635918367348,37856.3306122449,0.5161991836734692
929,PGHH,5131.326530612245,9319.53032653062,3874.4367346938775,0.726122040816327
930,PGIL,21640.644897959184,132.31306122448976,14914.461224489796,0.7293767346938772
931,PHILIPCARB,794986.224489796,755.0826938775512,234875.7918367347,0.3440297959183672
932,PHOENIXLTD,127624.55918367347,594.4288163265304,90687.89387755102,0.6633877551020411
933,PIDILITIND,586597.1877551021,940.2239591836737,287624.7020408163,0.4744351020408164
934,PIIND,158222.78367346938,839.8926122448978,108367.21224489796,0.617991020408163
935,PIONDIST,52671.79423868313,216.3215637860083,17312.59670781893,0.5699938271604937
936,PIONEEREMB,48574.510204081635,34.55951020408161,20950.416326530612,0.5273742857142859
937,PITTIENG,72668.97916666667,84.51458333333333,28166.145833333332,0.5756979166666668
938,PLASTIBLEN,21663.995918367345,224.5760000000001,14629.314285714287,0.7376897959183671
939,PNB,27823193.563265305,127.19787755102038,4572013.8,0.18016122448979593
940,PNBGILTS,346876.2775510204,40.58167346938771,180691.85714285713,0.5512387755102041
941,PNBHOUSING,227786.47346938777,1324.4142040816323,122803.59183673469,0.5809130612244895
942,PNC,22929.26066350711,18.48696682464454,12033.658767772511,0.7416360189573464
943,PNCINFRA,299953.612244898,168.35036734693878,196486.24897959182,0.6484857142857139
944,PODDARHOUS,3237.8285714285716,1116.2023265306116,2494.8326530612244,0.799260408163265
945,PODDARMENT,10238.914285714285,283.05726530612264,6254.518367346939,0.6482012244897957
946,POKARNA,44728.5918367347,350.54702040816346,29083.224489795917,0.7114155102040812
947,POLYMED,22200.428571428572,246.34171428571412,14235.828571428572,0.6993979591836736
948,POLYPLEX,39272.232653061226,491.2001632653064,23611.379591836736,0.6200306122448984
949,PONNIERODE,2908.8285714285716,156.34571428571425,2065.587755102041,0.7014302040816326
950,POWERGRID,6864981.089795918,201.03420408163262,4949189.87755102,0.6965061224489795
951,POWERMECH,25769.689795918366,818.3384489795918,14906.371428571429,0.6993216326530612
952,PPAP,36239.89387755102,518.564244897959,17588.22857142857,0.598561224489796
953,PRABHAT,221967.54285714286,167.70877551020413,88519.90612244899,0.5027093877551022
954,PRAJIND,1476092.657142857,88.80048979591835,445351.48979591834,0.36769795918367354
955,PRAKASH,2068236.7428571428,166.21910204081638,810234.4857142858,0.4510302040816327
956,PRAXIS,130039.5625,194.2078125000001,106778.921875,0.7666031249999999
957,PRECAM,70511.37551020409,106.8814693877551,38512.93877551021,0.7052110204081631
958,PRECOT,10380.286307053942,70.5073029045643,5956.98755186722,0.7634489626556017
959,PRECWIRE,72781.76326530612,254.00200000000004,29469.420408163267,0.5671975510204081
960,PREMEXPLN,11365.926530612245,375.7146938775514,6902.608163265306,0.7066359183673473
961,PREMIER,34953.816326530614,25.4785306122449,16909.25306122449,0.6702436734693882
962,PREMIERPOL,7644.900826446281,38.599173553719005,4299.690082644628,0.6988735537190084
963,PRESSMN,90285.66530612245,58.44873469387758,51495.244897959186,0.6700551020408165
964,PRESTIGE,305557.95510204084,289.7748979591839,174718.33469387755,0.5300326530612245
965,PRICOLLTD,313232.3387755102,92.16930612244893,154041.45306122449,0.5497093877551018
966,PRIMESECU,100505.31428571428,45.0228571428572,60060.75918367347,0.6693681632653059
967,PROZONINTU,407807.33469387755,53.54820408163266,172587.62857142856,0.5120787755102041
968,PRSMJOHNSN,489744.7042253521,106.06295774647887,270662.1408450704,0.5883943661971831
969,PSB,131569.10612244898,40.688897959183684,71774.69387755102,0.6268930612244895
970,PSPPROJECT,65654.55102040817,473.83448979591856,39782.46530612245,0.64938612244898
971,PTC,2292659.93877551,101.72477551020411,671917.8897959184,0.2900840816326528
972,PTL,52056.2688172043,48.636666666666684,30202.327956989247,0.7370983870967743
973,PUNJABCHEM,18732.057142857142,464.33493877551007,10546.395918367347,0.6587893877551023
974,PUNJLLOYD,2006013.8163265307,19.20293877551021,734948.9428571429,0.42721306122449004
975,PURVA,513736.3551020408,123.85016326530614,190497.17959183673,0.44639102040816325
976,QUESS,199379.17142857143,1005.1744489795924,125985.9387755102,0.6205481632653058
977,QUICKHEAL,445589.17959183676,269.5579591836734,118350.17959183673,0.34589755102040787
978,RADICO,1651722.351020408,318.27759183673453,533519.8285714285,0.3793665306122448
979,RADIOCITY,34837.4,366.3164897959184,24027.11836734694,0.715975510204082
980,RAJESHEXPO,392616.9918367347,727.2926122448978,88800.47346938775,0.2677420408163265
981,RAJSREESUG,63897.27346938776,43.4333469387755,31083.497959183675,0.5719110204081638
982,RAJTV,25031.412244897958,54.611959183673456,10657.624489795919,0.6333485714285716
983,RALLIS,408491.6367346939,226.2680408163266,207911.49387755102,0.5420297959183674
984,RAMANEWS,110872.58775510204,26.83102040816325,60384.46530612245,0.6321771428571428
985,RAMASTEEL,156902.21468926553,171.61627118644066,65345.734463276836,0.5322649717514123
986,RAMCOCEM,310005.2734693877,737.6557959183673,168165.81632653062,0.5249751020408163
987,RAMCOIND,129349.1836734694,263.9425714285714,57013.0,0.4873216326530611
988,RAMCOSYS,72646.91020408164,424.272693877551,25842.51020408163,0.4818779591836731
